config_id,base_config_id,resample_tag,norm_id,feature_set,model_id,refine_id,split,n_features,macro_f1_mean,accuracy_mean,balanced_accuracy_mean,precision_nopain_mean,recall_nopain_mean
truncate1022|subject_z|bvp_eda_core|logreg|base,truncate1022|subject_z|bvp_eda_core|logreg|base,truncate1022,subject_z,bvp_eda_core,logreg,base,validation,98,0.7708333333333333,0.7962962962962963,0.7708333333333333,0.6944444444444444,0.6944444444444444
truncate1022|subject_robust|bvp_only|xgb|base,truncate1022|subject_robust|bvp_only|xgb|base,truncate1022,subject_robust,bvp_only,xgb,base,validation,52,0.7708333333333333,0.7962962962962963,0.7708333333333333,0.6944444444444444,0.6944444444444444
poly1022|subject_robust|bvp_only|rf|base,poly1022|subject_robust|bvp_only|rf|base,poly1022,subject_robust,bvp_only,rf,base,validation,52,0.7708333333333333,0.7962962962962963,0.7708333333333333,0.6944444444444444,0.6944444444444444
truncate1022|subject_z|bvp_only|xgb|base,truncate1022|subject_z|bvp_only|xgb|base,truncate1022,subject_z,bvp_only,xgb,base,validation,52,0.765625,0.7916666666666666,0.765625,0.6875,0.6875
linear1022|subject_z|bvp_only|xgb|base,linear1022|subject_z|bvp_only|xgb|base,linear1022,subject_z,bvp_only,xgb,base,validation,52,0.765625,0.7916666666666666,0.765625,0.6875,0.6875
linear1022|subject_z|bvp_only|logreg|base,linear1022|subject_z|bvp_only|logreg|base,linear1022,subject_z,bvp_only,logreg,base,validation,52,0.765625,0.7916666666666666,0.765625,0.6875,0.6875
poly1022|subject_z|bvp_only|logreg|base,poly1022|subject_z|bvp_only|logreg|base,poly1022,subject_z,bvp_only,logreg,base,validation,52,0.765625,0.7916666666666666,0.765625,0.6875,0.6875
truncate1022|subject_z|bvp_only|logreg|base,truncate1022|subject_z|bvp_only|logreg|base,truncate1022,subject_z,bvp_only,logreg,base,validation,52,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
linear1022|subject_robust|bvp_only|xgb|base,linear1022|subject_robust|bvp_only|xgb|base,linear1022,subject_robust,bvp_only,xgb,base,validation,52,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
linear1022|subject_robust|bvp_eda_core|logreg|base,linear1022|subject_robust|bvp_eda_core|logreg|base,linear1022,subject_robust,bvp_eda_core,logreg,base,validation,99,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
poly1022|subject_z|bvp_only|xgb|base,poly1022|subject_z|bvp_only|xgb|base,poly1022,subject_z,bvp_only,xgb,base,validation,52,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
poly1022|subject_z|bvp_eda_core|logreg|base,poly1022|subject_z|bvp_eda_core|logreg|base,poly1022,subject_z,bvp_eda_core,logreg,base,validation,99,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
poly1022|subject_robust|bvp_eda_core|logreg|base,poly1022|subject_robust|bvp_eda_core|logreg|base,poly1022,subject_robust,bvp_eda_core,logreg,base,validation,99,0.7604166666666667,0.7870370370370371,0.7604166666666667,0.6805555555555556,0.6805555555555556
truncate1022|subject_robust|bvp_eda_core|logreg|base,truncate1022|subject_robust|bvp_eda_core|logreg|base,truncate1022,subject_robust,bvp_eda_core,logreg,base,validation,98,0.7552083333333334,0.7824074074074074,0.7552083333333334,0.6736111111111112,0.6736111111111112
linear1022|subject_z|eda_only|xgb|base,linear1022|subject_z|eda_only|xgb|base,linear1022,subject_z,eda_only,xgb,base,validation,47,0.7552083333333334,0.7824074074074074,0.7552083333333334,0.6736111111111112,0.6736111111111112
truncate1022|subject_robust|bvp_only|logreg|base,truncate1022|subject_robust|bvp_only|logreg|base,truncate1022,subject_robust,bvp_only,logreg,base,validation,52,0.75,0.7777777777777778,0.75,0.6666666666666666,0.6666666666666666
linear1022|subject_robust|bvp_only|logreg|base,linear1022|subject_robust|bvp_only|logreg|base,linear1022,subject_robust,bvp_only,logreg,base,validation,52,0.75,0.7777777777777778,0.75,0.6666666666666666,0.6666666666666666
poly1022|subject_robust|bvp_only|logreg|base,poly1022|subject_robust|bvp_only|logreg|base,poly1022,subject_robust,bvp_only,logreg,base,validation,52,0.75,0.7777777777777778,0.75,0.6666666666666666,0.6666666666666666
linear1022|subject_robust|eda_only|rf|base,linear1022|subject_robust|eda_only|rf|base,linear1022,subject_robust,eda_only,rf,base,validation,47,0.7447916666666667,0.7731481481481481,0.7447916666666667,0.6597222222222222,0.6597222222222222
poly1022|subject_z|eda_only|xgb|base,poly1022|subject_z|eda_only|xgb|base,poly1022,subject_z,eda_only,xgb,base,validation,47,0.7447916666666667,0.7731481481481481,0.7447916666666667,0.6597222222222222,0.6597222222222222
truncate1022|subject_z|eda_only|xgb|base,truncate1022|subject_z|eda_only|xgb|base,truncate1022,subject_z,eda_only,xgb,base,validation,46,0.7395833333333333,0.7685185185185185,0.7395833333333333,0.6527777777777778,0.6527777777777778
truncate1022|subject_robust|eda_only|rf|base,truncate1022|subject_robust|eda_only|rf|base,truncate1022,subject_robust,eda_only,rf,base,validation,46,0.7395833333333333,0.7685185185185185,0.7395833333333333,0.6527777777777778,0.6527777777777778
linear1022|subject_z|eda_only|logreg|base,linear1022|subject_z|eda_only|logreg|base,linear1022,subject_z,eda_only,logreg,base,validation,47,0.7395833333333333,0.7685185185185185,0.7395833333333333,0.6527777777777778,0.6527777777777778
poly1022|subject_robust|eda_only|rf|base,poly1022|subject_robust|eda_only|rf|base,poly1022,subject_robust,eda_only,rf,base,validation,47,0.7395833333333333,0.7685185185185185,0.7395833333333333,0.6527777777777778,0.6527777777777778
truncate1022|subject_z|eda_only|rf|base,truncate1022|subject_z|eda_only|rf|base,truncate1022,subject_z,eda_only,rf,base,validation,46,0.734375,0.7638888888888888,0.734375,0.6458333333333334,0.6458333333333334
truncate1022|subject_z|eda_only|logreg|base,truncate1022|subject_z|eda_only|logreg|base,truncate1022,subject_z,eda_only,logreg,base,validation,46,0.734375,0.7638888888888888,0.734375,0.6458333333333334,0.6458333333333334
poly1022|subject_z|eda_only|logreg|base,poly1022|subject_z|eda_only|logreg|base,poly1022,subject_z,eda_only,logreg,base,validation,47,0.734375,0.7638888888888888,0.734375,0.6458333333333334,0.6458333333333334
linear1022|subject_z|eda_only|rf|base,linear1022|subject_z|eda_only|rf|base,linear1022,subject_z,eda_only,rf,base,validation,47,0.7291666666666666,0.7592592592592593,0.7291666666666666,0.6388888888888888,0.6388888888888888
linear1022|subject_robust|eda_only|xgb|base,linear1022|subject_robust|eda_only|xgb|base,linear1022,subject_robust,eda_only,xgb,base,validation,47,0.7291666666666666,0.7592592592592593,0.7291666666666666,0.6388888888888888,0.6388888888888888
poly1022|subject_z|eda_only|rf|base,poly1022|subject_z|eda_only|rf|base,poly1022,subject_z,eda_only,rf,base,validation,47,0.7291666666666666,0.7592592592592593,0.7291666666666666,0.6388888888888888,0.6388888888888888
poly1022|subject_robust|eda_only|xgb|base,poly1022|subject_robust|eda_only|xgb|base,poly1022,subject_robust,eda_only,xgb,base,validation,47,0.7291666666666666,0.7592592592592593,0.7291666666666666,0.6388888888888888,0.6388888888888888
truncate1022|subject_robust|eda_only|xgb|base,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb,base,validation,46,0.7239583333333333,0.7546296296296297,0.7239583333333333,0.6319444444444444,0.6319444444444444
truncate1022|subject_robust|eda_only|logreg|base,truncate1022|subject_robust|eda_only|logreg|base,truncate1022,subject_robust,eda_only,logreg,base,validation,46,0.7239583333333333,0.7546296296296297,0.7239583333333333,0.6319444444444444,0.6319444444444444
linear1022|subject_robust|eda_only|logreg|base,linear1022|subject_robust|eda_only|logreg|base,linear1022,subject_robust,eda_only,logreg,base,validation,47,0.7239583333333333,0.7546296296296297,0.7239583333333333,0.6319444444444444,0.6319444444444444
poly1022|subject_robust|eda_only|logreg|base,poly1022|subject_robust|eda_only|logreg|base,poly1022,subject_robust,eda_only,logreg,base,validation,47,0.7239583333333333,0.7546296296296297,0.7239583333333333,0.6319444444444444,0.6319444444444444
