split,subject,pipeline,decode_mode,n,accuracy,balanced_accuracy,macro_f1,config_id,resample_tag,stage1_id,stage2_id,decoder_id
train_loso,48,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,49,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,52,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,53,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6111111111111112,0.611111111111111,0.611111111111111,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,55,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.3333333333333333,0.3333333333333333,0.3333333333333333,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,56,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.3611111111111111,0.3611111111111111,0.3611111111111111,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,57,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.4722222222222222,0.47222222222222227,0.47222222222222227,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,58,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,59,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,60,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5,0.5,0.5,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
