model,preprocessing,label_scheme,subject_held_out,n_val,accuracy,balanced_accuracy,macro_f1,f1_NoPain,f1_PainArm,f1_PainHand,f1_Pain
xgb,subjectz,binary,1,36,0.9166666666666666,0.9375,0.9111111111111111,0.8888888888888888,,,0.9333333333333333
xgb,subjectz,binary,2,36,0.9444444444444444,0.9583333333333333,0.939799331103679,0.9230769230769231,,,0.9565217391304348
xgb,subjectz,binary,4,36,0.8055555555555556,0.7083333333333334,0.7304812834224599,0.5882352941176471,,,0.8727272727272727
xgb,subjectz,binary,5,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
xgb,subjectz,binary,6,36,1.0,1.0,1.0,1.0,,,1.0
xgb,subjectz,binary,8,36,0.8611111111111112,0.8333333333333333,0.8402839396628217,0.782608695652174,,,0.8979591836734694
xgb,subjectz,binary,11,36,0.7777777777777778,0.7708333333333333,0.7591973244147157,0.6923076923076923,,,0.8260869565217391
xgb,subjectz,binary,12,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
xgb,subjectz,binary,13,36,0.8888888888888888,0.875,0.875,0.8333333333333334,,,0.9166666666666666
xgb,subjectz,binary,15,36,0.8055555555555556,0.7291666666666667,0.7497517378351539,0.631578947368421,,,0.8679245283018868
xgb,subjectz,binary,16,36,0.9166666666666666,0.9166666666666666,0.9080851063829787,0.88,,,0.9361702127659575
xgb,subjectz,binary,18,36,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.7272727272727273,,,0.88
xgb,subjectz,binary,21,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,subjectz,binary,22,36,0.75,0.7291666666666666,0.7242553191489361,0.64,,,0.8085106382978723
xgb,subjectz,binary,24,36,0.8055555555555556,0.8125,0.7925925925925925,0.7407407407407407,,,0.8444444444444444
xgb,subjectz,binary,25,36,0.7222222222222222,0.6875,0.6875,0.5833333333333334,,,0.7916666666666666
xgb,subjectz,binary,27,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
xgb,subjectz,binary,28,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
xgb,subjectz,binary,29,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
xgb,subjectz,binary,30,36,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.7272727272727273,,,0.88
xgb,subjectz,binary,34,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
xgb,subjectz,binary,36,36,0.6666666666666666,0.5833333333333334,0.5846153846153846,0.4,,,0.7692307692307693
xgb,subjectz,binary,37,36,0.8055555555555556,0.8125,0.7925925925925925,0.7407407407407407,,,0.8444444444444444
xgb,subjectz,binary,41,36,0.8055555555555556,0.8125,0.7925925925925925,0.7407407407407407,,,0.8444444444444444
xgb,subjectz,binary,42,36,0.9722222222222222,0.9791666666666667,0.9693617021276595,0.96,,,0.9787234042553191
xgb,subjectz,binary,43,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
xgb,subjectz,binary,44,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,subjectz,binary,45,36,0.8055555555555556,0.8125,0.7925925925925925,0.7407407407407407,,,0.8444444444444444
xgb,subjectz,binary,46,36,0.6388888888888888,0.5625,0.5630252100840336,0.38095238095238093,,,0.7450980392156863
xgb,subjectz,binary,47,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
xgb,subjectz,binary,48,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
xgb,subjectz,binary,49,36,0.9166666666666666,0.8958333333333334,0.904170363797693,0.8695652173913043,,,0.9387755102040817
xgb,subjectz,binary,52,36,0.8611111111111112,0.8541666666666667,0.8468085106382979,0.8,,,0.8936170212765957
xgb,subjectz,binary,53,36,0.8055555555555556,0.8125,0.7925925925925925,0.7407407407407407,,,0.8444444444444444
xgb,subjectz,binary,55,36,0.6388888888888888,0.5416666666666667,0.535253227408143,0.3157894736842105,,,0.7547169811320755
xgb,subjectz,binary,56,36,0.7777777777777778,0.6666666666666666,0.6785714285714286,0.5,,,0.8571428571428571
xgb,subjectz,binary,57,36,0.8055555555555556,0.7291666666666667,0.7497517378351539,0.631578947368421,,,0.8679245283018868
xgb,subjectz,binary,58,36,1.0,1.0,1.0,1.0,,,1.0
xgb,subjectz,binary,59,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
xgb,subjectz,binary,60,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
xgb,subjectz,binary,63,36,0.8888888888888888,0.8333333333333333,0.8615384615384616,0.8,,,0.9230769230769231
logreg,global,armhand,1,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.42105263157894735,0.6206896551724138,
logreg,global,armhand,2,24,0.5,0.5,0.3333333333333333,,0.0,0.6666666666666666,
logreg,global,armhand,4,24,0.5,0.5,0.4666666666666667,,0.6,0.3333333333333333,
logreg,global,armhand,5,24,0.375,0.375,0.3739130434782609,,0.34782608695652173,0.4,
logreg,global,armhand,6,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.42105263157894735,0.6206896551724138,
logreg,global,armhand,8,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,
logreg,global,armhand,11,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,global,armhand,12,24,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.6428571428571429,0.5,
logreg,global,armhand,13,24,0.4583333333333333,0.4583333333333333,0.3142857142857143,,0.0,0.6285714285714286,
logreg,global,armhand,15,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
logreg,global,armhand,16,24,0.5,0.5,0.4857142857142857,,0.5714285714285714,0.4,
logreg,global,armhand,18,24,0.6666666666666666,0.6666666666666666,0.6444444444444444,,0.7333333333333333,0.5555555555555556,
logreg,global,armhand,21,24,0.4583333333333333,0.45833333333333337,0.3696969696969697,,0.6060606060606061,0.13333333333333333,
logreg,global,armhand,22,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
logreg,global,armhand,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,global,armhand,25,24,0.5833333333333334,0.5833333333333334,0.4957983193277311,,0.2857142857142857,0.7058823529411765,
logreg,global,armhand,27,24,0.5833333333333334,0.5833333333333333,0.53125,,0.375,0.6875,
logreg,global,armhand,28,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.38095238095238093,0.5185185185185185,
logreg,global,armhand,29,24,0.5,0.5,0.49650349650349646,,0.5384615384615384,0.45454545454545453,
logreg,global,armhand,30,24,0.5416666666666666,0.5416666666666666,0.5343915343915344,,0.47619047619047616,0.5925925925925926,
logreg,global,armhand,34,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.26666666666666666,0.6666666666666666,
logreg,global,armhand,36,24,0.4166666666666667,0.4166666666666667,0.29411764705882354,,0.0,0.5882352941176471,
logreg,global,armhand,37,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.6666666666666666,0.26666666666666666,
logreg,global,armhand,41,24,0.5833333333333334,0.5833333333333334,0.4957983193277311,,0.7058823529411765,0.2857142857142857,
logreg,global,armhand,42,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.6666666666666666,0.26666666666666666,
logreg,global,armhand,43,24,0.5833333333333334,0.5833333333333334,0.5555555555555556,,0.6666666666666666,0.4444444444444444,
logreg,global,armhand,44,24,0.7083333333333334,0.7083333333333334,0.6812144212523719,,0.7741935483870968,0.5882352941176471,
logreg,global,armhand,45,24,0.4583333333333333,0.45833333333333337,0.3696969696969697,,0.13333333333333333,0.6060606060606061,
logreg,global,armhand,46,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
logreg,global,armhand,47,24,0.5833333333333334,0.5833333333333334,0.4957983193277311,,0.7058823529411765,0.2857142857142857,
logreg,global,armhand,48,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
logreg,global,armhand,49,24,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.5,0.6428571428571429,
logreg,global,armhand,52,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.6153846153846154,0.5454545454545454,
logreg,global,armhand,53,24,0.5,0.5,0.5,,0.5,0.5,
logreg,global,armhand,55,24,0.3333333333333333,0.3333333333333333,0.3142857142857143,,0.2,0.42857142857142855,
logreg,global,armhand,56,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
logreg,global,armhand,57,24,0.5,0.5,0.3333333333333333,,0.0,0.6666666666666666,
logreg,global,armhand,58,24,0.4166666666666667,0.4166666666666667,0.4,,0.3,0.5,
logreg,global,armhand,59,24,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,
logreg,global,armhand,60,24,0.625,0.625,0.6243478260869566,,0.64,0.6086956521739131,
logreg,global,armhand,63,24,0.5,0.5,0.4375,,0.625,0.25,
rf,global,armhand,1,24,0.4166666666666667,0.4166666666666667,0.29411764705882354,,0.5882352941176471,0.0,
rf,global,armhand,2,24,0.5,0.5,0.4857142857142857,,0.5714285714285714,0.4,
rf,global,armhand,4,24,0.5,0.5,0.4857142857142857,,0.4,0.5714285714285714,
rf,global,armhand,5,24,0.4166666666666667,0.4166666666666667,0.34375,,0.125,0.5625,
rf,global,armhand,6,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
rf,global,armhand,8,24,0.3333333333333333,0.3333333333333333,0.25,,0.0,0.5,
rf,global,armhand,11,24,0.4583333333333333,0.4583333333333333,0.4337568058076225,,0.5517241379310345,0.3157894736842105,
rf,global,armhand,12,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.42105263157894735,0.6206896551724138,
rf,global,armhand,13,24,0.4583333333333333,0.4583333333333333,0.3142857142857143,,0.0,0.6285714285714286,
rf,global,armhand,15,24,0.3333333333333333,0.33333333333333337,0.28888888888888886,,0.4666666666666667,0.1111111111111111,
rf,global,armhand,16,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
rf,global,armhand,18,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.6206896551724138,0.42105263157894735,
rf,global,armhand,21,24,0.4583333333333333,0.4583333333333333,0.4079696394686907,,0.5806451612903226,0.23529411764705882,
rf,global,armhand,22,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.38095238095238093,0.5185185185185185,
rf,global,armhand,24,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.26666666666666666,0.6666666666666666,
rf,global,armhand,25,24,0.625,0.625,0.6079854809437386,,0.5263157894736842,0.6896551724137931,
rf,global,armhand,27,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
rf,global,armhand,28,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
rf,global,armhand,29,24,0.5833333333333334,0.5833333333333333,0.53125,,0.6875,0.375,
rf,global,armhand,30,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.38095238095238093,0.5185185185185185,
rf,global,armhand,34,24,0.4166666666666667,0.41666666666666663,0.37777777777777777,,0.2222222222222222,0.5333333333333333,
rf,global,armhand,36,24,0.4166666666666667,0.4166666666666667,0.4,,0.3,0.5,
rf,global,armhand,37,24,0.375,0.375,0.36507936507936506,,0.4444444444444444,0.2857142857142857,
rf,global,armhand,41,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.6666666666666666,0.26666666666666666,
rf,global,armhand,42,24,0.5,0.5,0.3333333333333333,,0.6666666666666666,0.0,
rf,global,armhand,43,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
rf,global,armhand,44,24,0.6666666666666666,0.6666666666666667,0.6643356643356644,,0.6363636363636364,0.6923076923076923,
rf,global,armhand,45,24,0.2916666666666667,0.2916666666666667,0.2595281306715064,,0.10526315789473684,0.41379310344827586,
rf,global,armhand,46,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
rf,global,armhand,47,24,0.4583333333333333,0.4583333333333333,0.4337568058076225,,0.5517241379310345,0.3157894736842105,
rf,global,armhand,48,24,0.3333333333333333,0.33333333333333337,0.32867132867132864,,0.38461538461538464,0.2727272727272727,
rf,global,armhand,49,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
rf,global,armhand,52,24,0.5416666666666666,0.5416666666666666,0.5343915343915344,,0.47619047619047616,0.5925925925925926,
rf,global,armhand,53,24,0.7083333333333334,0.7083333333333334,0.7037037037037037,,0.6666666666666666,0.7407407407407407,
rf,global,armhand,55,24,0.4166666666666667,0.41666666666666663,0.4125874125874126,,0.46153846153846156,0.36363636363636365,
rf,global,armhand,56,24,0.5,0.5,0.4857142857142857,,0.5714285714285714,0.4,
rf,global,armhand,57,24,0.4583333333333333,0.4583333333333333,0.3142857142857143,,0.0,0.6285714285714286,
rf,global,armhand,58,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
rf,global,armhand,59,24,0.375,0.375,0.34664246823956446,,0.21052631578947367,0.4827586206896552,
rf,global,armhand,60,24,0.5416666666666666,0.5416666666666666,0.4666666666666667,,0.6666666666666666,0.26666666666666666,
rf,global,armhand,63,24,0.375,0.375,0.36507936507936506,,0.2857142857142857,0.4444444444444444,
xgb,global,armhand,1,24,0.4166666666666667,0.4166666666666667,0.29411764705882354,,0.5882352941176471,0.0,
xgb,global,armhand,2,24,0.4583333333333333,0.4583333333333333,0.4079696394686907,,0.5806451612903226,0.23529411764705882,
xgb,global,armhand,4,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
xgb,global,armhand,5,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.38095238095238093,0.5185185185185185,
xgb,global,armhand,6,24,0.625,0.625,0.5901328273244781,,0.47058823529411764,0.7096774193548387,
xgb,global,armhand,8,24,0.5416666666666666,0.5416666666666667,0.4990512333965844,,0.35294117647058826,0.6451612903225806,
xgb,global,armhand,11,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.5185185185185185,0.38095238095238093,
xgb,global,armhand,12,24,0.375,0.375,0.34664246823956446,,0.4827586206896552,0.21052631578947367,
xgb,global,armhand,13,24,0.4583333333333333,0.45833333333333337,0.3696969696969697,,0.13333333333333333,0.6060606060606061,
xgb,global,armhand,15,24,0.20833333333333334,0.20833333333333331,0.20695652173913043,,0.24,0.17391304347826086,
xgb,global,armhand,16,24,0.6666666666666666,0.6666666666666667,0.6643356643356644,,0.6363636363636364,0.6923076923076923,
xgb,global,armhand,18,24,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.6428571428571429,0.5,
xgb,global,armhand,21,24,0.5,0.5,0.4666666666666667,,0.6,0.3333333333333333,
xgb,global,armhand,22,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
xgb,global,armhand,24,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
xgb,global,armhand,25,24,0.4166666666666667,0.4166666666666667,0.4,,0.3,0.5,
xgb,global,armhand,27,24,0.625,0.625,0.6190476190476191,,0.5714285714285714,0.6666666666666666,
xgb,global,armhand,28,24,0.5,0.5,0.4857142857142857,,0.5714285714285714,0.4,
xgb,global,armhand,29,24,0.5,0.5,0.5,,0.5,0.5,
xgb,global,armhand,30,24,0.4166666666666667,0.4166666666666667,0.4,,0.3,0.5,
xgb,global,armhand,34,24,0.4166666666666667,0.4166666666666667,0.4,,0.3,0.5,
xgb,global,armhand,36,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
xgb,global,armhand,37,24,0.4166666666666667,0.41666666666666663,0.37777777777777777,,0.5333333333333333,0.2222222222222222,
xgb,global,armhand,41,24,0.625,0.625,0.5901328273244781,,0.7096774193548387,0.47058823529411764,
xgb,global,armhand,42,24,0.5833333333333334,0.5833333333333333,0.53125,,0.6875,0.375,
xgb,global,armhand,43,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.6153846153846154,0.5454545454545454,
xgb,global,armhand,44,24,0.5416666666666666,0.5416666666666666,0.5343915343915344,,0.5925925925925926,0.47619047619047616,
xgb,global,armhand,45,24,0.5416666666666666,0.5416666666666666,0.4197802197802198,,0.15384615384615385,0.6857142857142857,
xgb,global,armhand,46,24,0.4583333333333333,0.4583333333333333,0.4337568058076225,,0.3157894736842105,0.5517241379310345,
xgb,global,armhand,47,24,0.4583333333333333,0.4583333333333333,0.4337568058076225,,0.5517241379310345,0.3157894736842105,
xgb,global,armhand,48,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,
xgb,global,armhand,49,24,0.4583333333333333,0.4583333333333333,0.4337568058076225,,0.3157894736842105,0.5517241379310345,
xgb,global,armhand,52,24,0.7083333333333334,0.7083333333333334,0.7037037037037037,,0.6666666666666666,0.7407407407407407,
xgb,global,armhand,53,24,0.5833333333333334,0.5833333333333334,0.5555555555555556,,0.4444444444444444,0.6666666666666666,
xgb,global,armhand,55,24,0.3333333333333333,0.33333333333333337,0.32867132867132864,,0.38461538461538464,0.2727272727272727,
xgb,global,armhand,56,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.5185185185185185,0.38095238095238093,
xgb,global,armhand,57,24,0.5,0.5,0.4857142857142857,,0.4,0.5714285714285714,
xgb,global,armhand,58,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
xgb,global,armhand,59,24,0.4166666666666667,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.4166666666666667,
xgb,global,armhand,60,24,0.5833333333333334,0.5833333333333334,0.5555555555555556,,0.6666666666666666,0.4444444444444444,
xgb,global,armhand,63,24,0.5,0.5,0.4666666666666667,,0.3333333333333333,0.6,
logreg,subjectz,armhand,1,24,0.7916666666666666,0.7916666666666667,0.791304347826087,,0.782608695652174,0.8,
logreg,subjectz,armhand,2,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
logreg,subjectz,armhand,4,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,5,24,0.625,0.625,0.6190476190476191,,0.6666666666666666,0.5714285714285714,
logreg,subjectz,armhand,6,24,0.5,0.5,0.4857142857142857,,0.5714285714285714,0.4,
logreg,subjectz,armhand,8,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
logreg,subjectz,armhand,11,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
logreg,subjectz,armhand,12,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
logreg,subjectz,armhand,13,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
logreg,subjectz,armhand,15,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,
logreg,subjectz,armhand,16,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,18,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
logreg,subjectz,armhand,21,24,0.5,0.5,0.49650349650349646,,0.5384615384615384,0.45454545454545453,
logreg,subjectz,armhand,22,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
logreg,subjectz,armhand,24,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,25,24,0.5,0.5,0.49650349650349646,,0.5384615384615384,0.45454545454545453,
logreg,subjectz,armhand,27,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,subjectz,armhand,28,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,29,24,0.5416666666666666,0.5416666666666666,0.5343915343915344,,0.47619047619047616,0.5925925925925926,
logreg,subjectz,armhand,30,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
logreg,subjectz,armhand,34,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,subjectz,armhand,36,24,0.4166666666666667,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.4166666666666667,
logreg,subjectz,armhand,37,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
logreg,subjectz,armhand,41,24,0.7083333333333334,0.7083333333333334,0.7037037037037037,,0.7407407407407407,0.6666666666666666,
logreg,subjectz,armhand,42,24,0.6666666666666666,0.6666666666666667,0.6643356643356644,,0.6923076923076923,0.6363636363636364,
logreg,subjectz,armhand,43,24,0.6666666666666666,0.6666666666666667,0.6571428571428571,,0.7142857142857143,0.6,
logreg,subjectz,armhand,44,24,0.6666666666666666,0.6666666666666667,0.6643356643356644,,0.6923076923076923,0.6363636363636364,
logreg,subjectz,armhand,45,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,subjectz,armhand,46,24,0.2916666666666667,0.29166666666666663,0.29043478260869565,,0.32,0.2608695652173913,
logreg,subjectz,armhand,47,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,48,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
logreg,subjectz,armhand,49,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,52,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
logreg,subjectz,armhand,53,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
logreg,subjectz,armhand,55,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
logreg,subjectz,armhand,56,24,0.375,0.375,0.3739130434782609,,0.34782608695652173,0.4,
logreg,subjectz,armhand,57,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
logreg,subjectz,armhand,58,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,59,24,0.75,0.75,0.7482517482517483,,0.7692307692307693,0.7272727272727273,
logreg,subjectz,armhand,60,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
logreg,subjectz,armhand,63,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
rf,subjectz,armhand,1,24,0.625,0.625,0.6079854809437386,,0.6896551724137931,0.5263157894736842,
rf,subjectz,armhand,2,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
rf,subjectz,armhand,4,24,0.625,0.625,0.6243478260869566,,0.64,0.6086956521739131,
rf,subjectz,armhand,5,24,0.75,0.75,0.7482517482517483,,0.7272727272727273,0.7692307692307693,
rf,subjectz,armhand,6,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.56,0.5217391304347826,
rf,subjectz,armhand,8,24,0.4166666666666667,0.41666666666666663,0.4125874125874126,,0.36363636363636365,0.46153846153846156,
rf,subjectz,armhand,11,24,0.375,0.375,0.36507936507936506,,0.4444444444444444,0.2857142857142857,
rf,subjectz,armhand,12,24,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.6428571428571429,0.5,
rf,subjectz,armhand,13,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
rf,subjectz,armhand,15,24,0.5,0.5,0.4857142857142857,,0.4,0.5714285714285714,
rf,subjectz,armhand,16,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.5185185185185185,0.38095238095238093,
rf,subjectz,armhand,18,24,0.375,0.375,0.36507936507936506,,0.2857142857142857,0.4444444444444444,
rf,subjectz,armhand,21,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.43478260869565216,0.48,
rf,subjectz,armhand,22,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,
rf,subjectz,armhand,24,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
rf,subjectz,armhand,25,24,0.75,0.75,0.7482517482517483,,0.7692307692307693,0.7272727272727273,
rf,subjectz,armhand,27,24,0.5416666666666666,0.5416666666666666,0.5343915343915344,,0.47619047619047616,0.5925925925925926,
rf,subjectz,armhand,28,24,0.625,0.625,0.6243478260869566,,0.64,0.6086956521739131,
rf,subjectz,armhand,29,24,0.4166666666666667,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.4166666666666667,
rf,subjectz,armhand,30,24,0.625,0.625,0.6079854809437386,,0.6896551724137931,0.5263157894736842,
rf,subjectz,armhand,34,24,0.7083333333333334,0.7083333333333333,0.7078260869565217,,0.6956521739130435,0.72,
rf,subjectz,armhand,36,24,0.4583333333333333,0.45833333333333337,0.4497354497354497,,0.5185185185185185,0.38095238095238093,
rf,subjectz,armhand,37,24,0.3333333333333333,0.3333333333333333,0.3142857142857143,,0.42857142857142855,0.2,
rf,subjectz,armhand,41,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
rf,subjectz,armhand,42,24,0.6666666666666666,0.6666666666666667,0.6643356643356644,,0.6363636363636364,0.6923076923076923,
rf,subjectz,armhand,43,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
rf,subjectz,armhand,44,24,0.5,0.5,0.49650349650349646,,0.5384615384615384,0.45454545454545453,
rf,subjectz,armhand,45,24,0.7083333333333334,0.7083333333333333,0.7078260869565217,,0.72,0.6956521739130435,
rf,subjectz,armhand,46,24,0.5,0.5,0.49650349650349646,,0.5384615384615384,0.45454545454545453,
rf,subjectz,armhand,47,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.6206896551724138,0.42105263157894735,
rf,subjectz,armhand,48,24,0.5416666666666666,0.5416666666666667,0.4990512333965844,,0.6451612903225806,0.35294117647058826,
rf,subjectz,armhand,49,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.6206896551724138,0.42105263157894735,
rf,subjectz,armhand,52,24,0.5416666666666666,0.5416666666666667,0.5408695652173914,,0.5217391304347826,0.56,
rf,subjectz,armhand,53,24,0.4166666666666667,0.41666666666666663,0.4125874125874126,,0.46153846153846156,0.36363636363636365,
rf,subjectz,armhand,55,24,0.4583333333333333,0.45833333333333337,0.45739130434782604,,0.48,0.43478260869565216,
rf,subjectz,armhand,56,24,0.2916666666666667,0.29166666666666663,0.29043478260869565,,0.2608695652173913,0.32,
rf,subjectz,armhand,57,24,0.4166666666666667,0.41666666666666663,0.4125874125874126,,0.36363636363636365,0.46153846153846156,
rf,subjectz,armhand,58,24,0.625,0.625,0.6243478260869566,,0.64,0.6086956521739131,
rf,subjectz,armhand,59,24,0.625,0.625,0.6243478260869566,,0.6086956521739131,0.64,
rf,subjectz,armhand,60,24,0.5833333333333334,0.5833333333333333,0.5804195804195804,,0.5454545454545454,0.6153846153846154,
rf,subjectz,armhand,63,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5833333333333334,0.5833333333333334,
xgb,subjectz,armhand,1,24,0.5416666666666666,0.5416666666666666,0.5208711433756805,,0.6206896551724138,0.42105263157894735,
