stage1_model,stage1_norm,stage1_anchor_mode,stage2_model,stage2_norm,w0,w1,w2,train_loso_macro_f1,val_macro_f1,train_loso_accuracy,val_accuracy,modality
xgb,subject_z,none,xgb,subject_z,1.0,1.0,1.0,0.5453929539295393,0.5324074074074073,0.5453929539295393,0.5324074074074074,bvp_eda
xgb,subject_z,none,xgb,subject_z,0.6,1.4,1.6,0.5487804878048781,0.5208333333333334,0.5487804878048781,0.5208333333333334,bvp_eda
xgb,subject_z,none,xgb,subject_robust,0.8,1.2,1.4,0.5467479674796748,0.5810185185185185,0.5467479674796748,0.5810185185185185,bvp_eda
xgb,subject_z,none,xgb,subject_robust,1.0,1.0,1.0,0.5481029810298104,0.5694444444444444,0.5481029810298103,0.5694444444444444,bvp_eda
xgb,subject_z,none,xgb,subject_robust,0.6,1.4,1.6,0.5521680216802168,0.5717592592592593,0.5521680216802168,0.5717592592592593,bvp_eda
xgb,subject_z,none,logreg,subject_z,0.8,1.2,1.4,0.5711382113821138,0.5601851851851852,0.5711382113821138,0.5601851851851852,bvp_eda
xgb,subject_z,none,logreg,subject_z,1.0,1.0,1.0,0.5582655826558266,0.5648148148148149,0.5582655826558266,0.5648148148148148,bvp_eda
xgb,subject_z,none,logreg,subject_z,0.6,1.4,1.6,0.5657181571815718,0.5694444444444445,0.5657181571815718,0.5694444444444444,bvp_eda
xgb,subject_z,none,logreg,subject_robust,0.8,1.2,1.4,0.5738482384823849,0.5370370370370371,0.5738482384823849,0.5370370370370371,bvp_eda
xgb,subject_z,none,logreg,subject_robust,1.0,1.0,1.0,0.5691056910569106,0.5324074074074074,0.5691056910569106,0.5324074074074074,bvp_eda
xgb,subject_z,none,logreg,subject_robust,0.6,1.4,1.6,0.567750677506775,0.5370370370370371,0.5677506775067751,0.5370370370370371,bvp_eda
xgb,subject_z,center,xgb,subject_z,0.8,1.2,1.4,0.5535230352303523,0.5138888888888888,0.5535230352303523,0.5138888888888888,bvp_eda
xgb,subject_z,center,xgb,subject_z,1.0,1.0,1.0,0.5514905149051491,0.5393518518518519,0.551490514905149,0.5393518518518519,bvp_eda
xgb,subject_z,center,xgb,subject_z,0.6,1.4,1.6,0.5548780487804877,0.5208333333333334,0.5548780487804879,0.5208333333333334,bvp_eda
xgb,subject_z,center,xgb,subject_robust,0.8,1.2,1.4,0.5562330623306232,0.5810185185185185,0.5562330623306233,0.5810185185185185,bvp_eda
xgb,subject_z,center,xgb,subject_robust,1.0,1.0,1.0,0.5535230352303523,0.5740740740740741,0.5535230352303523,0.5740740740740741,bvp_eda
xgb,subject_z,center,xgb,subject_robust,0.6,1.4,1.6,0.5562330623306233,0.5810185185185185,0.5562330623306233,0.5810185185185185,bvp_eda
xgb,subject_z,center,logreg,subject_z,0.8,1.2,1.4,0.5711382113821138,0.5555555555555555,0.5711382113821138,0.5555555555555556,bvp_eda
xgb,subject_z,center,logreg,subject_z,1.0,1.0,1.0,0.5663956639566395,0.5601851851851852,0.5663956639566395,0.5601851851851852,bvp_eda
xgb,subject_z,center,logreg,subject_z,0.6,1.4,1.6,0.5650406504065041,0.5625,0.5650406504065041,0.5625,bvp_eda
xgb,subject_z,center,logreg,subject_robust,0.8,1.2,1.4,0.5697831978319783,0.5231481481481481,0.5697831978319783,0.5231481481481481,bvp_eda
xgb,subject_z,center,logreg,subject_robust,1.0,1.0,1.0,0.5745257452574526,0.5208333333333334,0.5745257452574526,0.5208333333333334,bvp_eda
xgb,subject_z,center,logreg,subject_robust,0.6,1.4,1.6,0.5745257452574526,0.5115740740740741,0.5745257452574526,0.5115740740740741,bvp_eda
xgb,subject_robust,none,xgb,subject_z,0.8,1.2,1.4,0.543360433604336,0.5439814814814815,0.5433604336043361,0.5439814814814815,bvp_eda
xgb,subject_robust,none,xgb,subject_z,1.0,1.0,1.0,0.5426829268292682,0.5416666666666666,0.5426829268292683,0.5416666666666666,bvp_eda
xgb,subject_robust,none,xgb,subject_z,0.6,1.4,1.6,0.5453929539295393,0.5462962962962963,0.5453929539295393,0.5462962962962963,bvp_eda
xgb,subject_robust,none,xgb,subject_robust,0.8,1.2,1.4,0.5474254742547425,0.5810185185185185,0.5474254742547425,0.5810185185185185,bvp_eda
xgb,subject_robust,none,xgb,subject_robust,1.0,1.0,1.0,0.548780487804878,0.5740740740740741,0.5487804878048781,0.5740740740740741,bvp_eda
xgb,subject_robust,none,xgb,subject_robust,0.6,1.4,1.6,0.5359078590785908,0.5902777777777778,0.5359078590785907,0.5902777777777778,bvp_eda
xgb,subject_robust,none,logreg,subject_z,0.8,1.2,1.4,0.5616531165311653,0.5740740740740741,0.5616531165311653,0.5740740740740741,bvp_eda
xgb,subject_robust,none,logreg,subject_z,1.0,1.0,1.0,0.5602981029810298,0.5902777777777778,0.5602981029810298,0.5902777777777778,bvp_eda
xgb,subject_robust,none,logreg,subject_z,0.6,1.4,1.6,0.5650406504065041,0.5740740740740741,0.5650406504065041,0.5740740740740741,bvp_eda
xgb,subject_robust,none,logreg,subject_robust,0.8,1.2,1.4,0.5718157181571816,0.5393518518518519,0.5718157181571816,0.5393518518518519,bvp_eda
xgb,subject_robust,none,logreg,subject_robust,1.0,1.0,1.0,0.5718157181571816,0.5370370370370371,0.5718157181571816,0.5370370370370371,bvp_eda
xgb,subject_robust,none,logreg,subject_robust,0.6,1.4,1.6,0.5704607046070461,0.5347222222222222,0.5704607046070461,0.5347222222222222,bvp_eda
xgb,subject_robust,center,xgb,subject_z,0.8,1.2,1.4,0.5474254742547425,0.5462962962962963,0.5474254742547425,0.5462962962962963,bvp_eda
xgb,subject_robust,center,xgb,subject_z,1.0,1.0,1.0,0.5440379403794038,0.5648148148148148,0.5440379403794038,0.5648148148148148,bvp_eda
xgb,subject_robust,center,xgb,subject_z,0.6,1.4,1.6,0.5392953929539295,0.5601851851851851,0.5392953929539296,0.5601851851851852,bvp_eda
xgb,subject_robust,center,xgb,subject_robust,0.8,1.2,1.4,0.5494579945799458,0.576388888888889,0.5494579945799458,0.5763888888888888,bvp_eda
xgb,subject_robust,center,xgb,subject_robust,1.0,1.0,1.0,0.5474254742547425,0.5856481481481483,0.5474254742547425,0.5856481481481481,bvp_eda
xgb,subject_robust,center,xgb,subject_robust,0.6,1.4,1.6,0.5481029810298103,0.5949074074074074,0.5481029810298103,0.5949074074074074,bvp_eda
xgb,subject_robust,center,logreg,subject_z,0.8,1.2,1.4,0.5677506775067751,0.5694444444444445,0.5677506775067751,0.5694444444444444,bvp_eda
xgb,subject_robust,center,logreg,subject_z,1.0,1.0,1.0,0.5623306233062331,0.576388888888889,0.5623306233062331,0.5763888888888888,bvp_eda
xgb,subject_robust,center,logreg,subject_z,0.6,1.4,1.6,0.5623306233062331,0.5671296296296297,0.5623306233062331,0.5671296296296297,bvp_eda
xgb,subject_robust,center,logreg,subject_robust,0.8,1.2,1.4,0.5684281842818427,0.525462962962963,0.5684281842818428,0.5254629629629629,bvp_eda
xgb,subject_robust,center,logreg,subject_robust,1.0,1.0,1.0,0.5663956639566395,0.5370370370370371,0.5663956639566395,0.5370370370370371,bvp_eda
xgb,subject_robust,center,logreg,subject_robust,0.6,1.4,1.6,0.5630081300813008,0.5324074074074074,0.5630081300813008,0.5324074074074074,bvp_eda
logreg,subject_z,none,xgb,subject_z,0.8,1.2,1.4,0.5623306233062331,0.5092592592592593,0.5623306233062331,0.5092592592592593,bvp_eda
logreg,subject_z,none,xgb,subject_z,1.0,1.0,1.0,0.5643631436314364,0.513888888888889,0.5643631436314364,0.5138888888888888,bvp_eda
logreg,subject_z,none,xgb,subject_z,0.6,1.4,1.6,0.559620596205962,0.5162037037037037,0.559620596205962,0.5162037037037037,bvp_eda
logreg,subject_z,none,xgb,subject_robust,0.8,1.2,1.4,0.5602981029810298,0.5462962962962963,0.5602981029810298,0.5462962962962963,bvp_eda
logreg,subject_z,none,xgb,subject_robust,1.0,1.0,1.0,0.5663956639566395,0.5347222222222222,0.5663956639566395,0.5347222222222222,bvp_eda
logreg,subject_z,none,xgb,subject_robust,0.6,1.4,1.6,0.5670731707317074,0.5393518518518519,0.5670731707317073,0.5393518518518519,bvp_eda
logreg,subject_z,none,logreg,subject_z,0.8,1.2,1.4,0.575880758807588,0.5277777777777778,0.575880758807588,0.5277777777777778,bvp_eda
logreg,subject_z,none,logreg,subject_z,1.0,1.0,1.0,0.5738482384823849,0.5509259259259259,0.5738482384823849,0.5509259259259259,bvp_eda
logreg,subject_z,none,logreg,subject_z,0.6,1.4,1.6,0.5724932249322494,0.5370370370370371,0.5724932249322493,0.5370370370370371,bvp_eda
logreg,subject_z,none,logreg,subject_robust,0.8,1.2,1.4,0.5752032520325203,0.5,0.5752032520325203,0.5,bvp_eda
logreg,subject_z,none,logreg,subject_robust,1.0,1.0,1.0,0.5846883468834688,0.5069444444444444,0.5846883468834688,0.5069444444444444,bvp_eda
logreg,subject_z,none,logreg,subject_robust,0.6,1.4,1.6,0.5799457994579945,0.5046296296296297,0.5799457994579946,0.5046296296296297,bvp_eda
logreg,subject_z,center,xgb,subject_z,0.8,1.2,1.4,0.5562330623306234,0.5162037037037037,0.5562330623306233,0.5162037037037037,bvp_eda
logreg,subject_z,center,xgb,subject_z,1.0,1.0,1.0,0.5623306233062331,0.5347222222222222,0.5623306233062331,0.5347222222222222,bvp_eda
logreg,subject_z,center,xgb,subject_z,0.6,1.4,1.6,0.5630081300813009,0.5300925925925926,0.5630081300813008,0.5300925925925926,bvp_eda
logreg,subject_z,center,xgb,subject_robust,0.8,1.2,1.4,0.5460704607046071,0.548611111111111,0.5460704607046071,0.5486111111111112,bvp_eda
logreg,subject_z,center,xgb,subject_robust,1.0,1.0,1.0,0.5663956639566395,0.5393518518518519,0.5663956639566395,0.5393518518518519,bvp_eda
logreg,subject_z,center,xgb,subject_robust,0.6,1.4,1.6,0.5494579945799458,0.5277777777777778,0.5494579945799458,0.5277777777777778,bvp_eda
logreg,subject_z,center,logreg,subject_z,0.8,1.2,1.4,0.5691056910569106,0.5439814814814815,0.5691056910569106,0.5439814814814815,bvp_eda
logreg,subject_z,center,logreg,subject_z,1.0,1.0,1.0,0.5711382113821138,0.5532407407407408,0.5711382113821138,0.5532407407407407,bvp_eda
logreg,subject_z,center,logreg,subject_z,0.6,1.4,1.6,0.5670731707317073,0.5625,0.5670731707317073,0.5625,bvp_eda
logreg,subject_z,center,logreg,subject_robust,0.8,1.2,1.4,0.5772357723577236,0.5115740740740741,0.5772357723577236,0.5115740740740741,bvp_eda
logreg,subject_z,center,logreg,subject_robust,1.0,1.0,1.0,0.5745257452574526,0.513888888888889,0.5745257452574526,0.5138888888888888,bvp_eda
logreg,subject_z,center,logreg,subject_robust,0.6,1.4,1.6,0.5765582655826559,0.5092592592592592,0.5765582655826558,0.5092592592592593,bvp_eda
logreg,subject_robust,none,xgb,subject_z,0.8,1.2,1.4,0.5562330623306233,0.5023148148148148,0.5562330623306233,0.5023148148148148,bvp_eda
logreg,subject_robust,none,xgb,subject_z,1.0,1.0,1.0,0.55420054200542,0.5,0.55420054200542,0.5,bvp_eda
logreg,subject_robust,none,xgb,subject_z,0.6,1.4,1.6,0.5508130081300813,0.4930555555555556,0.5508130081300813,0.4930555555555556,bvp_eda
logreg,subject_robust,none,xgb,subject_robust,0.8,1.2,1.4,0.5481029810298104,0.5162037037037037,0.5481029810298103,0.5162037037037037,bvp_eda
logreg,subject_robust,none,xgb,subject_robust,1.0,1.0,1.0,0.5589430894308943,0.5162037037037037,0.5589430894308943,0.5162037037037037,bvp_eda
logreg,subject_robust,none,xgb,subject_robust,0.6,1.4,1.6,0.5643631436314364,0.525462962962963,0.5643631436314364,0.5254629629629629,bvp_eda
logreg,subject_robust,none,logreg,subject_z,0.8,1.2,1.4,0.5752032520325203,0.5277777777777778,0.5752032520325203,0.5277777777777778,bvp_eda
logreg,subject_robust,none,logreg,subject_z,1.0,1.0,1.0,0.5663956639566395,0.5509259259259259,0.5663956639566395,0.5509259259259259,bvp_eda
logreg,subject_robust,none,logreg,subject_z,0.6,1.4,1.6,0.5718157181571816,0.5416666666666666,0.5718157181571816,0.5416666666666666,bvp_eda
logreg,subject_robust,none,logreg,subject_robust,0.8,1.2,1.4,0.5670731707317073,0.4861111111111111,0.5670731707317073,0.4861111111111111,bvp_eda
logreg,subject_robust,none,logreg,subject_robust,1.0,1.0,1.0,0.5704607046070461,0.4953703703703704,0.5704607046070461,0.49537037037037035,bvp_eda
logreg,subject_robust,none,logreg,subject_robust,0.6,1.4,1.6,0.5745257452574526,0.4837962962962963,0.5745257452574526,0.4837962962962963,bvp_eda
logreg,subject_robust,center,xgb,subject_z,0.8,1.2,1.4,0.5589430894308943,0.5046296296296297,0.5589430894308943,0.5046296296296297,bvp_eda
logreg,subject_robust,center,xgb,subject_z,1.0,1.0,1.0,0.5630081300813009,0.5069444444444445,0.5630081300813008,0.5069444444444444,bvp_eda
logreg,subject_robust,center,xgb,subject_z,0.6,1.4,1.6,0.5684281842818428,0.5069444444444445,0.5684281842818428,0.5069444444444444,bvp_eda
logreg,subject_robust,center,xgb,subject_robust,0.8,1.2,1.4,0.556910569105691,0.5324074074074074,0.556910569105691,0.5324074074074074,bvp_eda
logreg,subject_robust,center,xgb,subject_robust,1.0,1.0,1.0,0.5609756097560976,0.5347222222222222,0.5609756097560976,0.5347222222222222,bvp_eda
logreg,subject_robust,center,xgb,subject_robust,0.6,1.4,1.6,0.5562330623306233,0.5254629629629629,0.5562330623306233,0.5254629629629629,bvp_eda
logreg,subject_robust,center,logreg,subject_z,0.8,1.2,1.4,0.5785907859078591,0.5277777777777778,0.5785907859078591,0.5277777777777778,bvp_eda
logreg,subject_robust,center,logreg,subject_z,1.0,1.0,1.0,0.5738482384823848,0.5277777777777778,0.5738482384823849,0.5277777777777778,bvp_eda
logreg,subject_robust,center,logreg,subject_z,0.6,1.4,1.6,0.5697831978319784,0.5324074074074074,0.5697831978319783,0.5324074074074074,bvp_eda
logreg,subject_robust,center,logreg,subject_robust,0.8,1.2,1.4,0.573170731707317,0.5185185185185185,0.573170731707317,0.5185185185185185,bvp_eda
logreg,subject_robust,center,logreg,subject_robust,1.0,1.0,1.0,0.5779132791327913,0.513888888888889,0.5779132791327913,0.5138888888888888,bvp_eda
logreg,subject_robust,center,logreg,subject_robust,0.6,1.4,1.6,0.5745257452574526,0.5092592592592593,0.5745257452574526,0.5092592592592593,bvp_eda
xgb,subject_z,none,xgb,subject_z,0.8,1.2,1.4,0.5623306233062331,0.5509259259259259,0.5623306233062331,0.5509259259259259,all
xgb,subject_z,none,xgb,subject_z,1.0,1.0,1.0,0.5697831978319784,0.5370370370370371,0.5697831978319783,0.5370370370370371,all
xgb,subject_z,none,xgb,subject_z,0.6,1.4,1.6,0.5670731707317073,0.5462962962962963,0.5670731707317073,0.5462962962962963,all
xgb,subject_z,none,xgb,subject_robust,0.8,1.2,1.4,0.5528455284552846,0.5856481481481481,0.5528455284552846,0.5856481481481481,all
xgb,subject_z,none,xgb,subject_robust,1.0,1.0,1.0,0.5663956639566395,0.5740740740740741,0.5663956639566395,0.5740740740740741,all
xgb,subject_z,none,xgb,subject_robust,0.6,1.4,1.6,0.5650406504065041,0.5787037037037037,0.5650406504065041,0.5787037037037037,all
xgb,subject_z,none,logreg,subject_z,0.8,1.2,1.4,0.5887533875338754,0.5509259259259259,0.5887533875338753,0.5509259259259259,all
xgb,subject_z,none,logreg,subject_z,1.0,1.0,1.0,0.5853658536585367,0.5416666666666666,0.5853658536585366,0.5416666666666666,all
xgb,subject_z,none,logreg,subject_z,0.6,1.4,1.6,0.592140921409214,0.5486111111111112,0.592140921409214,0.5486111111111112,all
xgb,subject_z,none,logreg,subject_robust,0.8,1.2,1.4,0.5609756097560975,0.5254629629629629,0.5609756097560976,0.5254629629629629,all
xgb,subject_z,none,logreg,subject_robust,1.0,1.0,1.0,0.5738482384823849,0.5324074074074074,0.5738482384823849,0.5324074074074074,all
xgb,subject_z,none,logreg,subject_robust,0.6,1.4,1.6,0.5691056910569107,0.5208333333333334,0.5691056910569106,0.5208333333333334,all
xgb,subject_z,center,xgb,subject_z,0.8,1.2,1.4,0.5548780487804877,0.5416666666666666,0.5548780487804879,0.5416666666666666,all
xgb,subject_z,center,xgb,subject_z,1.0,1.0,1.0,0.5602981029810298,0.5324074074074073,0.5602981029810298,0.5324074074074074,all
xgb,subject_z,center,xgb,subject_z,0.6,1.4,1.6,0.5508130081300814,0.5370370370370371,0.5508130081300813,0.5370370370370371,all
xgb,subject_z,center,xgb,subject_robust,0.8,1.2,1.4,0.5677506775067751,0.5949074074074074,0.5677506775067751,0.5949074074074074,all
xgb,subject_z,center,xgb,subject_robust,1.0,1.0,1.0,0.5575880758807588,0.5810185185185185,0.5575880758807588,0.5810185185185185,all
xgb,subject_z,center,xgb,subject_robust,0.6,1.4,1.6,0.5670731707317073,0.5902777777777778,0.5670731707317073,0.5902777777777778,all
xgb,subject_z,center,logreg,subject_z,0.8,1.2,1.4,0.5806233062330622,0.5393518518518519,0.5806233062330624,0.5393518518518519,all
xgb,subject_z,center,logreg,subject_z,1.0,1.0,1.0,0.5711382113821138,0.537037037037037,0.5711382113821138,0.5370370370370371,all
xgb,subject_z,center,logreg,subject_z,0.6,1.4,1.6,0.5752032520325203,0.5439814814814815,0.5752032520325203,0.5439814814814815,all
xgb,subject_z,center,logreg,subject_robust,0.8,1.2,1.4,0.5623306233062331,0.5370370370370371,0.5623306233062331,0.5370370370370371,all
xgb,subject_z,center,logreg,subject_robust,1.0,1.0,1.0,0.5630081300813008,0.5439814814814815,0.5630081300813008,0.5439814814814815,all
xgb,subject_z,center,logreg,subject_robust,0.6,1.4,1.6,0.5616531165311653,0.5324074074074074,0.5616531165311653,0.5324074074074074,all
xgb,subject_robust,none,xgb,subject_z,0.8,1.2,1.4,0.567750677506775,0.548611111111111,0.5677506775067751,0.5486111111111112,all
xgb,subject_robust,none,xgb,subject_z,1.0,1.0,1.0,0.5670731707317073,0.539351851851852,0.5670731707317073,0.5393518518518519,all
xgb,subject_robust,none,xgb,subject_z,0.6,1.4,1.6,0.5623306233062331,0.5324074074074074,0.5623306233062331,0.5324074074074074,all
xgb,subject_robust,none,xgb,subject_robust,0.8,1.2,1.4,0.556910569105691,0.5856481481481481,0.556910569105691,0.5856481481481481,all
xgb,subject_robust,none,xgb,subject_robust,1.0,1.0,1.0,0.5630081300813008,0.5787037037037037,0.5630081300813008,0.5787037037037037,all
xgb,subject_robust,none,xgb,subject_robust,0.6,1.4,1.6,0.5609756097560975,0.5833333333333334,0.5609756097560976,0.5833333333333334,all
xgb,subject_robust,none,logreg,subject_z,0.8,1.2,1.4,0.5792682926829268,0.5347222222222222,0.5792682926829268,0.5347222222222222,all
xgb,subject_robust,none,logreg,subject_z,1.0,1.0,1.0,0.5738482384823849,0.5532407407407407,0.5738482384823849,0.5532407407407407,all
xgb,subject_robust,none,logreg,subject_z,0.6,1.4,1.6,0.5772357723577236,0.5509259259259259,0.5772357723577236,0.5509259259259259,all
xgb,subject_robust,none,logreg,subject_robust,0.8,1.2,1.4,0.5697831978319784,0.5254629629629629,0.5697831978319783,0.5254629629629629,all
xgb,subject_robust,none,logreg,subject_robust,1.0,1.0,1.0,0.5697831978319784,0.5231481481481483,0.5697831978319783,0.5231481481481481,all
xgb,subject_robust,none,logreg,subject_robust,0.6,1.4,1.6,0.5684281842818428,0.5347222222222222,0.5684281842818428,0.5347222222222222,all
xgb,subject_robust,center,xgb,subject_z,0.8,1.2,1.4,0.559620596205962,0.5393518518518519,0.559620596205962,0.5393518518518519,all
xgb,subject_robust,center,xgb,subject_z,1.0,1.0,1.0,0.5663956639566395,0.5370370370370371,0.5663956639566395,0.5370370370370371,all
xgb,subject_robust,center,xgb,subject_z,0.6,1.4,1.6,0.5636856368563686,0.5439814814814815,0.5636856368563685,0.5439814814814815,all
xgb,subject_robust,center,xgb,subject_robust,0.8,1.2,1.4,0.5508130081300813,0.5717592592592593,0.5508130081300813,0.5717592592592593,all
xgb,subject_robust,center,xgb,subject_robust,1.0,1.0,1.0,0.5697831978319783,0.5578703703703703,0.5697831978319783,0.5578703703703703,all
xgb,subject_robust,center,xgb,subject_robust,0.6,1.4,1.6,0.5623306233062331,0.5740740740740741,0.5623306233062331,0.5740740740740741,all
xgb,subject_robust,center,logreg,subject_z,0.8,1.2,1.4,0.5792682926829268,0.5393518518518519,0.5792682926829268,0.5393518518518519,all
xgb,subject_robust,center,logreg,subject_z,1.0,1.0,1.0,0.575880758807588,0.5532407407407408,0.575880758807588,0.5532407407407407,all
xgb,subject_robust,center,logreg,subject_z,0.6,1.4,1.6,0.5697831978319782,0.548611111111111,0.5697831978319783,0.5486111111111112,all
xgb,subject_robust,center,logreg,subject_robust,0.8,1.2,1.4,0.5711382113821138,0.5324074074074074,0.5711382113821138,0.5324074074074074,all
xgb,subject_robust,center,logreg,subject_robust,1.0,1.0,1.0,0.575880758807588,0.5393518518518519,0.575880758807588,0.5393518518518519,all
xgb,subject_robust,center,logreg,subject_robust,0.6,1.4,1.6,0.5711382113821138,0.5370370370370371,0.5711382113821138,0.5370370370370371,all
logreg,subject_z,none,xgb,subject_z,0.8,1.2,1.4,0.5636856368563685,0.5462962962962963,0.5636856368563685,0.5462962962962963,all
logreg,subject_z,none,xgb,subject_z,1.0,1.0,1.0,0.5657181571815718,0.539351851851852,0.5657181571815718,0.5393518518518519,all
logreg,subject_z,none,xgb,subject_z,0.6,1.4,1.6,0.5684281842818429,0.5462962962962963,0.5684281842818428,0.5462962962962963,all
logreg,subject_z,none,xgb,subject_robust,0.8,1.2,1.4,0.5657181571815718,0.5694444444444445,0.5657181571815718,0.5694444444444444,all
logreg,subject_z,none,xgb,subject_robust,1.0,1.0,1.0,0.5636856368563686,0.5648148148148149,0.5636856368563685,0.5648148148148148,all
logreg,subject_z,none,xgb,subject_robust,0.6,1.4,1.6,0.5636856368563685,0.5694444444444444,0.5636856368563685,0.5694444444444444,all
logreg,subject_z,none,logreg,subject_z,0.8,1.2,1.4,0.5697831978319784,0.5416666666666666,0.5697831978319783,0.5416666666666666,all
logreg,subject_z,none,logreg,subject_z,1.0,1.0,1.0,0.5636856368563686,0.5509259259259259,0.5636856368563685,0.5509259259259259,all
logreg,subject_z,none,logreg,subject_z,0.6,1.4,1.6,0.5738482384823849,0.5532407407407407,0.5738482384823849,0.5532407407407407,all
logreg,subject_z,none,logreg,subject_robust,0.8,1.2,1.4,0.55420054200542,0.5416666666666666,0.55420054200542,0.5416666666666666,all
logreg,subject_z,none,logreg,subject_robust,1.0,1.0,1.0,0.5609756097560975,0.5277777777777778,0.5609756097560976,0.5277777777777778,all
logreg,subject_z,none,logreg,subject_robust,0.6,1.4,1.6,0.55420054200542,0.537037037037037,0.55420054200542,0.5370370370370371,all
logreg,subject_z,center,xgb,subject_z,0.8,1.2,1.4,0.5460704607046071,0.5092592592592593,0.5460704607046071,0.5092592592592593,all
logreg,subject_z,center,xgb,subject_z,1.0,1.0,1.0,0.5494579945799457,0.5393518518518519,0.5494579945799458,0.5393518518518519,all
logreg,subject_z,center,xgb,subject_z,0.6,1.4,1.6,0.5487804878048781,0.5393518518518517,0.5487804878048781,0.5393518518518519,all
logreg,subject_z,center,xgb,subject_robust,0.8,1.2,1.4,0.5426829268292682,0.5810185185185185,0.5426829268292683,0.5810185185185185,all
logreg,subject_z,center,xgb,subject_robust,1.0,1.0,1.0,0.5447154471544715,0.5833333333333334,0.5447154471544715,0.5833333333333334,all
logreg,subject_z,center,xgb,subject_robust,0.6,1.4,1.6,0.5535230352303523,0.5856481481481483,0.5535230352303523,0.5856481481481481,all
logreg,subject_z,center,logreg,subject_z,0.8,1.2,1.4,0.5602981029810298,0.5509259259259259,0.5602981029810298,0.5509259259259259,all
logreg,subject_z,center,logreg,subject_z,1.0,1.0,1.0,0.5555555555555556,0.5416666666666666,0.5555555555555556,0.5416666666666666,all
logreg,subject_z,center,logreg,subject_z,0.6,1.4,1.6,0.559620596205962,0.5555555555555555,0.559620596205962,0.5555555555555556,all
logreg,subject_z,center,logreg,subject_robust,0.8,1.2,1.4,0.5420054200542005,0.5347222222222222,0.5420054200542005,0.5347222222222222,all
logreg,subject_z,center,logreg,subject_robust,1.0,1.0,1.0,0.5460704607046071,0.5532407407407408,0.5460704607046071,0.5532407407407407,all
logreg,subject_z,center,logreg,subject_robust,0.6,1.4,1.6,0.5440379403794039,0.5370370370370371,0.5440379403794038,0.5370370370370371,all
logreg,subject_robust,none,xgb,subject_z,0.8,1.2,1.4,0.5657181571815718,0.5324074074074073,0.5657181571815718,0.5324074074074074,all
logreg,subject_robust,none,xgb,subject_z,1.0,1.0,1.0,0.5616531165311653,0.5231481481481483,0.5616531165311653,0.5231481481481481,all
logreg,subject_robust,none,xgb,subject_z,0.6,1.4,1.6,0.5643631436314362,0.5370370370370371,0.5643631436314364,0.5370370370370371,all
logreg,subject_robust,none,xgb,subject_robust,0.8,1.2,1.4,0.5630081300813009,0.5231481481481483,0.5630081300813008,0.5231481481481481,all
logreg,subject_robust,none,xgb,subject_robust,1.0,1.0,1.0,0.5609756097560976,0.5370370370370371,0.5609756097560976,0.5370370370370371,all
logreg,subject_robust,none,xgb,subject_robust,0.6,1.4,1.6,0.5602981029810298,0.5416666666666666,0.5602981029810298,0.5416666666666666,all
logreg,subject_robust,none,logreg,subject_z,0.8,1.2,1.4,0.5657181571815718,0.5347222222222222,0.5657181571815718,0.5347222222222222,all
logreg,subject_robust,none,logreg,subject_z,1.0,1.0,1.0,0.575880758807588,0.5115740740740741,0.575880758807588,0.5115740740740741,all
logreg,subject_robust,none,logreg,subject_z,0.6,1.4,1.6,0.573170731707317,0.537037037037037,0.573170731707317,0.5370370370370371,all
logreg,subject_robust,none,logreg,subject_robust,0.8,1.2,1.4,0.5616531165311653,0.5115740740740741,0.5616531165311653,0.5115740740740741,all
logreg,subject_robust,none,logreg,subject_robust,1.0,1.0,1.0,0.5555555555555556,0.513888888888889,0.5555555555555556,0.5138888888888888,all
logreg,subject_robust,none,logreg,subject_robust,0.6,1.4,1.6,0.55420054200542,0.513888888888889,0.55420054200542,0.5138888888888888,all
logreg,subject_robust,center,xgb,subject_z,0.8,1.2,1.4,0.5521680216802168,0.5046296296296297,0.5521680216802168,0.5046296296296297,all
logreg,subject_robust,center,xgb,subject_z,1.0,1.0,1.0,0.5643631436314362,0.5185185185185186,0.5643631436314364,0.5185185185185185,all
logreg,subject_robust,center,xgb,subject_z,0.6,1.4,1.6,0.5643631436314364,0.5277777777777778,0.5643631436314364,0.5277777777777778,all
logreg,subject_robust,center,xgb,subject_robust,0.8,1.2,1.4,0.5501355013550135,0.5347222222222222,0.5501355013550135,0.5347222222222222,all
logreg,subject_robust,center,xgb,subject_robust,1.0,1.0,1.0,0.551490514905149,0.5416666666666666,0.551490514905149,0.5416666666666666,all
logreg,subject_robust,center,xgb,subject_robust,0.6,1.4,1.6,0.5609756097560976,0.5416666666666666,0.5609756097560976,0.5416666666666666,all
logreg,subject_robust,center,logreg,subject_z,0.8,1.2,1.4,0.5650406504065041,0.5162037037037037,0.5650406504065041,0.5162037037037037,all
logreg,subject_robust,center,logreg,subject_z,1.0,1.0,1.0,0.5691056910569107,0.5208333333333334,0.5691056910569106,0.5208333333333334,all
logreg,subject_robust,center,logreg,subject_z,0.6,1.4,1.6,0.5636856368563685,0.5370370370370371,0.5636856368563685,0.5370370370370371,all
logreg,subject_robust,center,logreg,subject_robust,0.8,1.2,1.4,0.55420054200542,0.5046296296296297,0.55420054200542,0.5046296296296297,all
logreg,subject_robust,center,logreg,subject_robust,1.0,1.0,1.0,0.5528455284552846,0.5023148148148149,0.5528455284552846,0.5023148148148148,all
